id,name,location,description,rating,image,link
769,Posada del Campanario,Barichara,"
 Está en nuestra selección para Barichara.  La Posada del Campanario está situada en Barichara, a 100 metros de la catedral de la Inmaculada Concepción. Proporciona conexión Wi-Fi gratuita y presenta una arquitectura y una decoración de estilo regional.
Sus elegantes habitaciones cuentan con muebles de madera e incluyen TV, minibar y reproductor de DVD. Además, disponen de baño privado con ducha.
La Posada del Campanario alberga un jardín y se halla a menos de 500 metros de varios restaurantes de cocina local.
El aeropuerto Yariguíes se halla a 77 km y la localidad de Cabrera, a 13 km. Se proporciona aparcamiento gratuito. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/34257812.jpg?k=43d556874878de113df34ec899bedf543b7071f1fad6070157922856d9220443&o=,https://www.booking.com/hotel/co/posada-del-campanario.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=71966703_205826723_2_1_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=932&highlighted_blocks=71966703_205826723_2_1_0&hpos=7&no_rooms=1&sr_order=popularity&sr_pri_blocks=71966703_205826723_2_1_0__192000000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
770,Hotel Reserva Monarca,Salento,"
El Hotel Reserva Monarca se encuentra en Salento y ofrece salón compartido, jardín, terraza y conexión WiFi gratuita. Se ofrece aparcamiento privado por un suplemento.
Las habitaciones tienen vistas al jardín y baño privado con ducha y artículos de aseo gratuitos.
El Hotel Reserva Monarca sirve un desayuno continental todos los días.
El alojamiento dispone de baño turco, sauna y bañera de hidromasaje. En el Hotel Reserva Monarca se puede jugar al billar, y la zona es ideal para practicar senderismo.
Santa Rosa de Cabal se encuentra a 39 km del hotel, mientras que Pereira está a 26 km. El aeropuerto internacional Matecaña, el más cercano, queda a 22 km del Hotel Reserva Monarca. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/39201993.jpg?k=35e789f0d492ca43d1b5cfa961391d6933dcb8bb188c1be97e449758b8975e74&o=,https://www.booking.com/hotel/co/reserva-monarca.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=124571901_327801886_2_1_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=933&highlighted_blocks=124571901_327801886_2_1_0&hpos=8&no_rooms=1&sr_order=popularity&sr_pri_blocks=124571901_327801886_2_1_0__146621400&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
771,212 Hotel,Santa Rosa de Cabal,"
 Está en nuestra selección para Santa Rosa de Cabal.  El 212 Hotel se encuentra en Santa Rosa de Cabal, en la región de Risaralda, a 9 km del spa termal Santa Rosa. Cuenta con recepción 24 horas, servicio de habitaciones y WiFi gratuita en todas las instalaciones. Se ofrece aparcamiento privado por un suplemento.
Todos los alojamientos del hotel están equipados con TV de pantalla plana. Las habitaciones del 212 Hotel disponen de baño privado.
El aeropuerto internacional Matecaña es el más cercano y queda a 14 km. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/118094174.jpg?k=8ebd8946ff77103424f55909ae3b748b74eb016295f5cbfe8f9480266560462a&o=,https://www.booking.com/hotel/co/212.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=281137203_206432386_2_0_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=934&highlighted_blocks=281137203_206432386_2_0_0&hpos=9&no_rooms=1&sr_order=popularity&sr_pri_blocks=281137203_206432386_2_0_0__54000000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
772,Hoteles Bogotá Inn Santa Bárbara Usaquén,"Usaquén, Bogotá","
El Hotel Santa Bárbara Usaquén Inn se encuentra en Bogotá. Ofrece conexión WiFi gratuita y recepción 24 horas. Todas las habitaciones gozan de vistas a la ciudad.
Todas las habitaciones del Santa Bárbara Usaquén Inn tienen TV por cable de pantalla plana, caja fuerte y armario.
El establecimiento dispone de un salón compartido, aparcamiento gratuito, prensa y servicio diario de camarera de pisos.
El hotel está a 2 km del centro comercial Unicentro y a 10 km del Coliseo El Campín. El aeropuerto internacional de El Dorado queda 20 km. 
",3,https://cf.bstatic.com/xdata/images/hotel/square600/289380114.jpg?k=6f73d46916b72cfc533c7c1f5c4c7de3cc3319b208f7df433b735ad6db7c2dd9&o=,https://www.booking.com/hotel/co/santa-barbara-usaquen-inn.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=130060801_275417312_2_1_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=935&highlighted_blocks=130060801_275417312_2_1_0&hpos=10&no_rooms=1&sr_order=popularity&sr_pri_blocks=130060801_275417312_2_1_0__69300000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
773,Cabaña Los Cristales Coveñas,Coveñas,"
La Cabaña Los Cristales, situada en Coveñas, ofrece alojamiento con aire acondicionado y acceso a un jardín con terraza.
La casa dispone de patio, vistas al jardín, zona de estar, TV de pantalla plana vía satélite, cocina totalmente equipada con nevera y fogones y baño privado con ducha y artículos de aseo gratuitos. El establecimiento proporciona toallas y ropa de cama por un suplemento.
La Cabaña Los Cristales cuenta con zona de playa privada y en las inmediaciones se puede pescar.
Tolú se encuentra a 25 km del alojamiento, mientras que San Antero está a 10 km. El aeropuerto más cercano es el de Corozal, ubicado a 77 km de la Cabaña Los Cristales. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/93834581.jpg?k=ad6b0fbd2345fb96cb80a78f82b485dc6fce0293a210bf327bf385185574c72f&o=,https://www.booking.com/hotel/co/cabana-los-crsitales.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=211104401_230582205_4_42_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=936&highlighted_blocks=211104401_230582205_4_42_0&hpos=11&no_rooms=1&sr_order=popularity&sr_pri_blocks=211104401_230582205_4_42_0__119400000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
774,Hotel El Viajero Centro,"Centro, Cartagena de Indias","
 Está en nuestra selección para Cartagena de Indias.  El Hotel El Viajero se encuentra en el centro de Cartagena, a 5 minutos en coche de la playa y a 5 minutos a pie de la zona de restaurantes. Ofrece habitaciones con conexión Wi-Fi gratuita, sala de ordenadores y cocina compartida.
Las habitaciones de El Viajero son amplias y luminosas. Tienen los techos altos y el suelo de baldosa y disponen de aire acondicionado, TV y baño privado.
Además, el hotel cuenta con sala de lectura y servicio de reserva de excursiones. El Museo del Oro y la Torre del reloj están a 5 minutos en coche. 
",3,https://cf.bstatic.com/xdata/images/hotel/square600/281291574.jpg?k=81d076b5884e30ef6fbce85c277c40ad53ff62f9c8de18f0be5839753acdaf5d&o=,https://www.booking.com/hotel/co/el-viajero-cartagena.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=41655203_327239206_2_0_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=937&highlighted_blocks=41655203_327239206_2_0_0&hpos=12&no_rooms=1&sr_order=popularity&sr_pri_blocks=41655203_327239206_2_0_0__81600000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
775,Casa Du Vélo,Filandia,"
El establecimiento Casa Du Vélo está ubicado en la localidad de Filandia y cuenta con restaurante, salón común, jardín y WiFi gratuita en todas las zonas. Además, tiene terraza y servicio de conserjería. Se facilita aparcamiento privado gratuito y un servicio de enlace con el aeropuerto por un suplemento.
Las habitaciones de este hotel disponen de zona de estar, TV de pantalla plana con canales vía satélite, cocina, zona de comedor y baño privado con secador de pelo, ducha y artículos de aseo gratuitos. Las habitaciones también están equipadas con armario y cafetera.
El establecimiento Casa Du Vélo sirve un desayuno a la carta.
Los huéspedes pueden practicar varias actividades tanto en Filandia como en los alrededores, entre ellas ciclismo y senderismo.
El establecimiento Casa Du Vélo se encuentra a 32 km de Pereira y a 45 km de Santa Rosa de Cabal. El aeropuerto internacional Matecaña, situado a 18 km del hotel, es el más cercano. 
",5,https://cf.bstatic.com/xdata/images/hotel/square600/211290291.jpg?k=32e3bc679633a4a5e8562231e701ac19e0cd557eb036d08d2dd57e40e01b175e&o=,https://www.booking.com/hotel/co/casa-du-velo.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=394163101_122775836_2_1_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=939&highlighted_blocks=394163101_122775836_2_1_0&hpos=14&no_rooms=1&sr_order=popularity&sr_pri_blocks=394163101_122775836_2_1_0__330000000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
776,"Perfecta localizacion, apartamentos a pocos pasos de la playa del Rodadero","El Rodadero, Santa Marta","
Perfecta localización, apartamentos a pasos pasos. De la playa. El Del Rodadero ofrece alojamiento con aire acondicionado en Santa Marta, a 2 km de Playa Blanca, a 1,9 km del Acuario y Museo del Mar del Rodadero y a 4,4 km del puerto deportivo de Santa Marta. Hay WiFi gratuita en todas las instalaciones y aparcamiento privado.
Los alojamientos cuentan con suelo de baldosa, zona de estar con TV de pantalla plana por cable, cocina totalmente equipada con zona de comedor y baño privado. El establecimiento proporciona toallas y ropa de cama por un suplemento.
El establecimiento dispone de terraza y en las inmediaciones se puede practicar senderismo.
El establecimiento Perfecta localizacion, apartamentos se encuentra a 5 km de la catedral de Santa Marta y del parque Simón Bolívar. El aeropuerto internacional Simón Bolívar es el más cercano y se halla a 10 km. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/261968348.jpg?k=56b4a2bb6bbaf826385af59ed6e8a4afce1866024076fed376384fadf0ffa77b&o=,https://www.booking.com/hotel/co/one-bedroom-apartment-sea-view-only-20m-from-el-rodadero-beach-404.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=651369804_275421239_2_0_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=940&highlighted_blocks=651369804_275421239_2_0_0&hpos=15&no_rooms=1&sr_order=popularity&sr_pri_blocks=651369804_275421239_2_0_0__60750000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
777,Pedregal Home,"Getsemaní, Cartagena de Indias","
El Pedregal Home ofrece WiFi gratuita y está situado en Cartagena de Indias, cerca de la playa de Marbella, el castillo de San Felipe de Barajas y las murallas de Cartagena.
Todos los alojamientos disponen de aire acondicionado, baño privado y cocina con nevera.
El establecimiento dispone de solárium.
El Pedregal Home se encuentra a 2,5 km del parque Bolívar y del Museo del Oro de Cartagena. El aeropuerto internacional Rafael Núñez es el más cercano y queda a 4 km. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/224008996.jpg?k=e12f0a1050ccb88e8d4d8c3b38fe1cbc60f577c62a392054b979bebacb22696d&o=,https://www.booking.com/hotel/co/pedregal-home.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=572279202_295848538_2_0_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=941&highlighted_blocks=572279202_295848538_2_0_0&hpos=16&no_rooms=1&sr_order=popularity&sr_pri_blocks=572279202_295848538_2_0_0__49590000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
778,Europa Hotel Boutique Manizales,Manizales,"
El Europa Hotel Boutique, situado a 5 minutos a pie del centro histórico de Manizales, ofrece recepción 24 horas y habitaciones modernas con conexión Wi-Fi gratuita. El establecimiento también cuenta con mostrador de información turística y servicio de lavandería.
Todas las habitaciones del hotel están equipadas con TV de pantalla plana, minibar y armario. La habitación superior incluye una bañera de hidromasaje de lujo.
A 10 minutos a pie hay una amplia variedad de restaurantes y bares, mientras que en el mostrador de información turística se organizan excursiones a lugares de interés de la zona.
El Europa Hotel Boutique Manizales está a 2 km de la histórica catedral de la ciudad y a 15 minutos en coche del aeropuerto internacional de La Nubia. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/52172086.jpg?k=1e277293510cfe369712f0841730364922ca2571f330c12431952c67373093b0&o=,https://www.booking.com/hotel/co/europa-boutique-manizales.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=74800501_295787068_0_1_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=942&highlighted_blocks=74800501_295787068_0_1_0&hpos=17&no_rooms=1&sr_order=popularity&sr_pri_blocks=74800501_295787068_0_1_0__92400000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
779,Hotel Casa de la Vega,"La Candelaria - Centro histórico, Bogotá","
El Hotel Casa de la Vega se encuentra en el centro histórico de Bogotá. Ofrece WiFi gratuita, restaurante y alojamientos de estilo colonial.
Las habitaciones incluyen TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. Algunas tienen zona de estar. También las hay con balcón o patio.
La recepción abre las 24 horas.
El Hotel Casa de la Vega está a 300 metros del Chorro de Quevedo y la biblioteca Luis Ángel Arango. El aeropuerto internacional El Dorado es el más cercano y se encuentra a 14 km del Hotel Casa de la Vega. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/73491320.jpg?k=854857bafdfd74d214d30a50fb02b4d428ad8c9dc0b5d44019029d05a7c31e84&o=,https://www.booking.com/hotel/co/casa-de-la-vega.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=183876501_279468078_0_1_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=943&highlighted_blocks=183876501_279468078_0_1_0&hpos=18&no_rooms=1&sr_order=popularity&sr_pri_blocks=183876501_279468078_0_1_0__79560000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
780,Edificio El Peñón del Rodadero,"El Rodadero, Santa Marta","
 Está en nuestra selección para Santa Marta.  El Edf. El Penon del Rodadero dispone de WiFi gratuita y jardín y se encuentra en Santa Marta, frente a la playa El Rodadero. Hay aparcamiento privado gratuito.
Los alojamientos están equipados con zona de comedor, zona de estar con TV vía satélite de pantalla plana, cocina con horno y microondas, y baño privado con ducha.
El Edf. El Penon del Rodadero alberga una piscina al aire libre.
El Acuario y Museo Marino de Rodadero está a 1,7 km del Edf. El Penon del Rodadero, y Playa Blanca queda a 2,7 km. El aeropuerto más cercano, el aeropuerto internacional Simón Bolívar, se encuentra a 9 km. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/135958920.jpg?k=2a68d058d093438a785a856cc3089ef729490506d5514ed32eac601aed3be0dc&o=,https://www.booking.com/hotel/co/edf-el-penon-del-rodadero.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=214428604_291433250_4_0_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=944&highlighted_blocks=214428604_291433250_4_0_0&hpos=19&no_rooms=1&sr_order=popularity&sr_pri_blocks=214428604_291433250_4_0_0__120000000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
781,City Express Junior Bogota Aeropuerto,"Fontibón, Bogotá","
El City Express Junior Bogota Aeropuerto está ubicado en Bogotá, a 8 km del centro internacional de exposiciones Corferias, y ofrece habitaciones con WiFi gratuita y vistas a la ciudad. Además, cuenta con recepción 24 horas y se halla a unos 9 km del coliseo El Campín.
Las habitaciones del hotel disponen de escritorio, TV de pantalla plana y baño privado con ducha.
El City Express Junior Bogota Aeropuerto sirve un desayuno buffet o americano a diario. Alberga un restaurante especializado en platos internacionales.
También hay centro de negocios y máquinas expendedoras de aperitivos y bebidas.
El City Express Junior Bogota Aeropuerto se encuentra a 12 km de la plaza Bolívar y de la biblioteca Luis Ángel Arango. 
",3,https://cf.bstatic.com/xdata/images/hotel/square600/131206042.jpg?k=e38d2cbec6cbed46d103d3036caab517b227a6959246f3ff92715da4ecbc327f&o=,https://www.booking.com/hotel/co/city-express-junior-bogota-aeropuerto.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=202359001_130643239_2_1_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=945&highlighted_blocks=202359001_130643239_2_1_0&hpos=20&no_rooms=1&sr_order=popularity&sr_pri_blocks=202359001_130643239_2_1_0__82560000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
782,Decameron Las Heliconias - All Inclusive,Quimbaya,"
El Hotel Decameron Las Heliconias se encuentra en Quimbaya-Quindio, en una de las regiones más representativas de la zona productora de café colombiano. Cuenta con piscina al aire libre y restaurante.
Este hotel de todo incluido ofrece habitaciones con TV por cable, caja fuerte y ropa de cama. El baño privado proporcionará artículos de aseo y toallas. Los huéspedes también pueden utilizar las instalaciones y servicios del Hotel Decameron Panaca, situado a 15 minutos en coche. El servicio de traslado está incluido.
El restaurante del Decameron Las Heliconias, La Hacienda, presenta la arquitectura típica de las antiguas haciendas de café y sirve un buffet internacional. El establecimiento alberga 2 restaurantes a la carta, El Rincón de los Recuerdos y La Herrería. El establecimiento alberga 3 bares y una estación de aperitivos.
También hay pistas de tenis, centro de fitness, discoteca y parque infantil. También hay servicio de cambio de divisa, campo de golf y pistas de voleibol. Los domingos se organizan misas en el hotel. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/80318596.jpg?k=de117e56031236798e905f65a6962ab2ab23d82a6b4c8b3a5f9c88ed8f94152a&o=,https://www.booking.com/hotel/co/decameron-las-heliconias.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=87778302_133221727_2_85_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=946&highlighted_blocks=87778302_133221727_2_85_0&hpos=21&no_rooms=1&sr_order=popularity&sr_pri_blocks=87778302_133221727_2_85_0__241748044&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
783,Ecolife Calima,Calima,"
El Ecolife Calima cuenta con conexión WiFi gratuita, piscina al aire libre disponible durante todo el año y alojamiento que acepta mascotas en Calima, a 35 km de La Cumbre. El albergue cuenta con solárium, vistas al lago, restaurante y aparcamiento privado gratuito.
Algunas habitaciones tienen terraza o balcón. Las habitaciones están equipadas con baño compartido.
El establecimiento también alberga un salón compartido. Los huéspedes pueden inscribirse en varias actividades, como pesca, tirolesa o senderismo.
El albergue cuenta con billar y servicio de alquiler de bicicletas y en la zona se puede montar a caballo. El Ecolife Calima se encuentra a 21 km de Buga y a 35 km de Tuluá. El aeropuerto internacional Alfonso Bonilla Aragón se sitúa a 48 km. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/273201144.jpg?k=d92e542af0b3fd800705a5af5607bf0501aa8c3a55bd2217162bf97890970204&o=,https://www.booking.com/hotel/co/ecolife-calima.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=233030713_206361153_2_42_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=947&highlighted_blocks=233030713_206361153_2_42_0&hpos=22&no_rooms=1&sr_order=popularity&sr_pri_blocks=233030713_206361153_2_42_0__38760000&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
784,Eco Star Hotel,Ibagué,"
 Está en nuestra selección para Ibagué.  El Eco Star Hotel está en el exclusivo distrito Milla de Oro, en Ibagué, a solo 300 metros del centro comercial Multicentro, y ofrece habitaciones modernas con WiFi gratuita y TV de pantalla plana. Hay aparcamiento privado gratuito.
Las habitaciones del Eco Star presentan una decoración moderna y tienen aire acondicionado, TV por cable, escritorio y baño privado.
El desayuno buffet se sirve a diario e incluye frutas, café, té, chocolate caliente, queso, zumo, leche, cereal, huevos y yogur. Los huéspedes podrán disfrutar de aperitivos y de bebidas en el bar del vestíbulo, situado en la 1ª planta.
El Eco Star Hotel está a 3,7 km del Parque de la Música, a 100 metros del centro comercial La Estación y a 8 km del aeropuerto nacional de Perales. 
",3,https://cf.bstatic.com/xdata/images/hotel/square600/12874642.jpg?k=b71f3fdc6cc2c45a1da43a0afaac2de5ff5411ac1b08861476a72dc22936cddb&o=,https://www.booking.com/hotel/co/eco-star.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=9e92de170798b6f7f65e9c27ca03c5df&all_sr_blocks=41936301_236993278_2_2_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=949&highlighted_blocks=41936301_236993278_2_2_0&hpos=24&no_rooms=1&sr_order=popularity&sr_pri_blocks=41936301_236993278_2_2_0__91049330&srepoch=1622902483&srpvid=eeac6429a1c00268&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
785,Hotel Estelar Square,"El Poblado, Medellín","
 Está en nuestra selección para Medellín.  El Hotel Estelar Square está ubicado en Medellín y cuenta con restaurante, piscina al aire libre, centro de fitness y bar. Además, tiene terraza solárium y servicio de conserjería. Hay recepción 24 horas, servicio de enlace con el aeropuerto, centro de negocios y WiFi gratuita.
Las habitaciones del hotel disponen de zona de estar, TV de pantalla plana con canales por cable y baño privado con ducha y secador de pelo.
El Hotel Estelar Square sirve un desayuno buffet a diario.
Cuenta con sauna.
El Hotel Estelar Square se encuentra a 2,1 km del parque Lleras y a 3 km del parque de El Poblado. El aeropuerto Olaya Herrera, situado a 3 km del hotel, es el más cercano. 
",4,https://cf.bstatic.com/xdata/images/hotel/square600/165132807.jpg?k=f393c5371c2d388d8840e34790b1590eae74fdc16cbb24c94c2c3ed638db67ba&o=,https://www.booking.com/hotel/co/square-medellin.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaLACiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKUm9mFBsACAdICJGU4NDBmNjllLTE2MjctNDI0Yy1hYjFkLTU2MWNlNDE0MGM2M9gCBeACAQ&sid=619b391de6a3554a1024bc338bdbe05c&all_sr_blocks=416573401_221669362_2_1_0&checkin=2021-09-19&checkout=2021-09-25&dest_id=47&dest_type=country&group_adults=2&group_children=0&hapos=951&highlighted_blocks=416573401_221669362_2_1_0&hpos=1&no_rooms=1&sr_order=popularity&sr_pri_blocks=416573401_221669362_2_1_0__115411200&srepoch=1622902551&srpvid=c458644bc85500b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl
